first_id,second_id
4,770
4,415
4,771
4,772
4,773
4,774
4,775
4,776
4,777
4,778
4,779
4,780
4,781
4,782
4,783
4,189
4,1150
4,543
4,506
4,1376
4,194
4,8
4,36
4,1219
4,1221
4,1140
4,974
4,9
4,1223
4,813
4,833
4,1657
4,1991
4,546
4,599
4,1814
4,2037
4,208
4,71
4,209
4,1880
4,1261
4,834
4,212
4,1658
4,785
4,975
4,1398
4,976
4,75
4,2183
4,78
4,2228
4,977
4,507
4,835
4,978
4,979
4,836
4,222
4,980
4,549
4,2397
4,838
4,839
4,476
4,840
4,841
4,1226
4,981
4,982
4,842
4,95
4,232
4,843
4,236
4,844
4,984
4,239
4,99
4,10
4,1660
4,552
4,510
4,240
4,614
4,477
4,2706
4,54
4,2721
4,985
4,2726
4,1151
4,244
4,814
4,478
4,2783
4,553
4,1400
4,1262
4,461
4,250
4,40
4,112
4,253
4,1328
4,2242
4,986
4,2229
4,2735
4,1932
4,988
4,511
4,1263
4,849
4,989
4,1961
4,850
4,118
4,851
4,121
4,263
4,852
4,122
4,1329
4,2092
4,2128
4,479
4,268
4,123
4,558
4,124
4,463
4,273
4,274
4,126
4,277
4,1949
4,853
4,13
4,1200
4,1113
4,1158
4,1901
4,2093
4,815
4,132
4,465
4,480
4,854
4,816
4,855
4,133
4,3268
4,1635
4,1875
4,3277
4,1405
4,857
4,2088
4,1330
4,1663
4,1998
4,1406
4,2649
4,1407
4,1844
4,2580
4,137
4,3331
4,467
4,289
4,562
4,1664
4,3338
4,139
4,140
4,141
4,859
4,3348
4,1127
4,3360
4,292
4,2057
4,1141
4,1813
4,3371
4,142
4,564
4,295
4,1161
4,3380
4,1845
4,144
4,1408
4,860
4,297
4,145
4,817
4,818
4,1962
4,1195
4,2830
4,1332
4,615
4,2831
4,515
4,616
4,303
4,617
4,618
4,565
4,305
4,621
4,623
4,624
4,2262
4,1132
4,484
4,1636
4,2677
4,1384
4,1333
4,148
4,1211
4,1410
4,861
4,862
4,1546
4,863
4,1133
4,864
4,1134
4,1964
4,1570
4,1385
4,315
4,149
4,319
4,320
4,2235
4,468
4,1411
4,326
4,338
4,1335
4,2205
4,1162
4,2236
4,341
4,342
4,567
4,343
4,350
4,351
4,1163
4,819
4,990
4,569
4,356
4,357
4,2239
4,368
4,1412
4,866
4,1413
4,45
4,152
4,485
4,46
4,369
4,1266
4,1650
4,1651
4,522
4,1236
4,1652
4,1337
4,1654
4,1114
4,155
4,1655
4,1656
4,47
4,2707
4,1816
4,1142
5,34
5,50
5,57
5,186
5,458
5,474
5,505
5,187
5,613
5,58
5,189
5,190
5,51
5,5
5,60
5,35
5,63
5,36
5,37
5,198
5,67
5,200
5,68
5,208
5,70
5,71
5,73
5,218
5,80
5,220
5,84
5,549
5,88
5,91
5,230
5,96
5,97
5,103
5,39
5,107
5,111
5,117
5,258
5,119
5,262
5,42
5,463
5,127
5,130
5,855
5,134
5,651
5,1127
5,292
5,143
5,296
5,145
5,306
5,483
5,148
5,44
5,863
5,316
5,358
5,667
5,157
5,500
5,502
5,388
5,1128
5,52
5,1150
5,191
5,61
5,544
5,832
5,192
5,506
5,62
5,53
5,6
5,193
5,1376
5,194
5,195
5,8
5,545
5,973
5,1219
5,1220
5,1221
5,1222
5,196
5,626
5,197
5,1140
5,475
5,66
5,1223
5,627
5,201
5,202
5,203
5,1225
5,205
5,206
5,813
5,833
5,1657
5,1991
5,599
5,1814
5,207
5,2037
5,209
5,1880
5,629
5,1261
5,1232
5,211
5,834
5,212
5,213
5,1658
5,785
5,975
5,214
5,215
5,2159
5,1398
5,976
5,75
5,216
5,76
5,2183
5,77
5,630
5,78
5,79
5,2228
5,977
5,219
5,835
5,979
5,548
5,2280
5,38
5,82
5,509
5,85
5,222
5,632
5,86
5,87
5,837
5,225
5,838
5,89
5,839
5,459
5,90
5,840
5,841
5,1226
5,981
5,92
5,2028
5,982
5,229
5,633
5,551
5,842
5,95
5,232
5,843
5,233
5,983
5,234
5,2398
5,236
5,844
5,1659
5,984
5,239
5,636
5,1660
5,637
5,100
5,510
5,2648
5,2045
5,240
5,614
5,101
5,477
5,102
5,2281
5,54
5,241
5,104
5,2721
5,105
5,985
5,1843
5,106
5,242
5,1151
5,243
5,244
5,478
5,246
5,2783
5,553
5,460
5,109
5,554
5,1400
5,110
5,247
5,1401
5,1931
5,248
5,249
5,639
5,1402
5,251
5,112
5,2904
5,640
5,1328
5,2242
5,986
5,987
5,2229
5,114
5,2735
5,116
5,254
5,1932
5,846
5,641
5,642
5,1403
5,988
5,256
5,847
5,257
5,511
5,2091
5,644
5,512
5,1263
5,849
5,55
5,1961
5,850
5,259
5,118
5,851
5,120
5,260
5,41
5,555
5,556
5,121
5,263
5,852
5,264
5,122
5,1329
5,12
5,265
5,2092
5,2128
5,266
5,479
5,267
5,268
5,557
5,270
5,123
5,124
5,125
5,272
5,274
5,464
5,277
5,1949
5,645
5,278
5,13
5,128
5,129
5,1200
5,1113
5,1158
5,561
5,1815
5,281
5,2093
5,815
5,282
5,131
5,465
5,3257
5,480
5,854
5,816
5,133
5,283
5,1661
5,3268
5,648
5,466
5,1635
5,3277
5,284
5,285
5,857
5,2088
5,1330
5,514
5,1998
5,2649
5,481
5,649
5,135
5,1407
5,287
5,3317
5,1844
5,288
5,2580
5,138
5,3331
5,467
5,289
5,562
5,1664
5,14
5,139
5,140
5,563
5,859
5,1911
5,3348
5,3360
5,2057
5,293
5,294
5,1141
5,1557
5,1234
5,1813
5,3371
5,3380
5,1845
5,144
5,1408
5,860
5,3080
5,297
5,298
5,1331
5,482
5,817
5,818
5,3137
5,1962
5,1195
5,2830
5,1332
5,300
5,615
5,2831
5,2053
5,2832
5,515
5,516
5,616
5,301
5,302
5,617
5,618
5,304
5,619
5,620
5,146
5,565
5,519
5,520
5,622
5,307
5,623
5,624
5,308
5,2262
5,1132
5,309
5,1264
5,484
5,1384
5,1333
5,1334
5,1211
5,1410
5,861
5,654
5,862
5,1546
5,1963
5,311
5,1133
5,312
5,864
5,313
5,655
5,1134
5,1964
5,1570
5,314
5,1385
5,315
5,2678
5,149
5,1665
5,317
5,318
5,319
5,320
5,321
5,322
5,2235
5,1411
5,323
5,325
5,1826
5,1265
5,327
5,328
5,329
5,330
5,331
5,332
5,333
5,335
5,336
5,338
5,659
5,1335
5,340
5,566
5,1162
5,2236
5,1196
5,341
5,342
5,567
5,661
5,788
5,343
5,345
5,346
5,347
5,1846
5,662
5,349
5,663
5,664
5,350
5,1336
5,819
5,990
5,569
5,352
5,353
5,354
5,355
5,2238
5,665
5,666
5,359
5,360
5,2239
5,365
5,2241
5,1412
5,150
5,151
5,45
5,570
5,485
5,46
5,369
5,1266
5,1650
5,1651
5,1236
5,370
5,154
5,1652
5,486
5,1337
5,155
5,1655
5,670
5,47
5,2707
5,602
5,1386
5,1816
5,1142
6,57
6,186
6,458
6,474
6,505
6,187
6,188
6,613
6,783
6,58
6,189
6,190
6,51
6,784
6,59
6,52
6,191
6,1189
6,35
6,61
6,544
6,192
6,506
6,62
6,53
6,34
6,1111
6,543
6,60
6,6
6,193
6,194
6,195
6,625
6,7
6,8
6,36
6,1221
6,65
6,196
6,626
6,37
6,475
6,198
6,66
6,67
6,200
6,201
6,202
6,203
6,205
6,206
6,813
6,833
6,68
6,69
6,207
6,208
6,70
6,71
6,209
6,210
6,211
6,213
6,214
6,215
6,73
6,630
6,78
6,218
6,80
6,219
6,835
6,81
6,220
6,84
6,221
6,85
6,222
6,632
6,86
6,837
6,225
6,88
6,838
6,90
6,91
6,1226
6,228
6,92
6,229
6,93
6,633
6,842
6,231
6,232
6,96
6,235
6,236
6,844
6,97
6,238
6,98
6,635
6,637
6,102
6,103
6,39
6,241
6,104
6,105
6,985
6,106
6,107
6,246
6,108
6,110
6,249
6,250
6,251
6,252
6,112
6,845
6,640
6,1328
6,114
6,115
6,116
6,846
6,641
6,117
6,255
6,643
6,257
6,511
6,258
6,512
6,55
6,851
6,119
6,260
6,41
6,261
6,555
6,262
6,556
6,263
6,264
6,122
6,1329
6,265
6,266
6,479
6,267
6,557
6,269
6,123
6,125
6,271
6,42
6,272
6,273
6,274
6,275
6,276
6,127
6,645
6,560
6,561
6,281
6,282
6,466
6,786
6,284
6,1330
6,481
6,135
6,287
6,288
6,138
6,289
6,651
6,14
6,291
6,292
6,1141
6,143
6,297
6,145
6,56
6,298
6,1331
6,1332
6,300
6,619
6,620
6,146
6,147
6,306
6,307
6,623
6,308
6,1132
6,483
6,309
6,1333
6,1334
6,44
6,310
6,787
6,862
6,1133
6,312
6,864
6,313
6,656
6,314
6,315
6,316
6,320
6,658
6,329
6,330
6,338
6,1335
6,566
6,1162
6,661
6,343
6,345
6,346
6,347
6,662
6,349
6,1336
6,819
6,352
6,353
6,355
6,665
6,358
6,360
6,361
6,362
6,364
6,365
6,150
6,45
6,570
6,1337
6,372
6,373
6,15
6,1202
6,374
6,378
6,674
6,379
6,502
6,158
6,503
6,676
6,573
6,382
6,1271
6,686
6,1273
6,1338
6,1339
6,691
6,696
6,882
6,697
6,1340
6,887
6,390
6,1129
6,894
6,1341
6,1115
6,403
6,797
6,823
6,1342
6,1343
6,728
6,773
6,1246
6,1203
6,1344
6,1005
6,1280
6,418
6,1282
6,1321
6,1345
6,426
6,1014
6,1119
6,1215
6,1346
6,1347
6,1348
6,1349
6,530
6,1350
6,1351
6,1352
6,1179
6,1353
6,1354
6,1355
6,1356
6,1357
6,1358
6,1359
6,1294
6,1360
6,1361
6,1180
6,596
6,1362
6,1363
6,1364
6,1365
6,1366
6,1367
6,1368
6,1369
6,1370
6,1371
6,1372
6,1187
6,1376
6,63
6,64
6,545
6,973
6,1218
6,1219
6,1220
6,1222
6,197
6,1140
6,974
6,9
6,1223
6,1224
6,199
6,204
6,1225
6,1657
6,1991
6,628
6,546
6,599
6,1814
6,2037
6,547
6,1880
6,629
6,1261
6,1232
6,834
6,212
6,1658
6,785
6,975
6,2159
6,1398
6,976
6,75
6,216
6,76
6,2183
6,77
6,79
6,2228
6,977
6,507
6,1399
6,978
6,979
6,548
6,836
6,2280
6,508
6,38
6,82
6,83
6,223
6,980
6,549
6,224
6,2397
6,87
6,550
6,89
6,839
6,459
6,476
6,226
6,840
6,981
6,2028
6,982
6,230
6,2029
6,1233
6,634
6,95
6,843
6,983
6,234
6,2398
6,1659
6,984
6,237
6,239
6,636
6,99
6,10
6,1660
6,552
6,100
6,510
6,2648
6,2045
6,240
6,638
6,614
6,101
6,477
6,2281
6,2706
6,54
6,2721
6,1843
6,242
6,1151
6,243
6,244
6,814
6,245
6,478
6,2783
6,553
6,460
6,109
6,554
6,1400
6,1262
6,247
6,461
6,111
6,1401
6,1931
6,248
6,639
6,1402
6,40
6,2904
6,253
6,2242
6,987
6,2195
6,1112
6,113
6,2229
6,2735
6,254
6,600
6,1932
6,11
6,642
6,1403
6,988
6,256
6,847
6,2091
6,644
6,1263
6,849
6,1961
6,850
6,259
6,118
6,120
6,121
6,852
6,462
6,2092
6,2128
6,268
6,270
6,558
6,124
6,2150
6,513
6,463
6,464
6,126
6,277
6,1949
6,853
6,646
6,278
6,13
6,128
6,1200
6,279
6,1113
6,1158
6,1815
6,1901
6,2093
6,815
6,647
6,131
6,465
6,3257
6,480
6,854
6,816
6,855
6,856
6,133
6,283
6,1661
6,1377
6,3268
6,648
6,1875
6,3277
6,1662
6,134
6,1405
6,285
6,857
6,2088
6,1663
6,514
6,286
6,1998
6,2649
6,649
6,1407
6,3317
6,2419
6,2580
6,3331
6,467
6,562
6,1664
6,3338
6,858
6,139
6,140
6,563
6,141
6,859
6,1911
6,290
6,3348
6,1127
6,3358
6,3360
6,2057
6,293
6,294
6,1557
6,1813
6,3371
6,142
6,564
6,295
6,1161
6,3380
6,1845
6,296
6,2484
6,3385
6,144
6,1408
6,1409
6,860
6,3080
6,482
6,817
6,818
6,299
6,3137
6,1962
6,1195
6,652
6,2830
6,615
6,2831
6,653
6,2053
6,2832
6,515
6,516
6,616
6,301
6,302
6,617
6,618
6,304
6,517
6,518
6,305
6,520
6,621
6,624
6,2509
6,2262
6,484
6,2234
6,2677
6,1384
6,148
6,1211
6,861
6,654
6,1318
6,1546
6,1963
6,863
6,311
6,1134
6,1964
6,1570
6,657
6,1385
6,2678
6,149
6,1665
6,1201
6,317
6,318
6,319
6,321
6,322
6,2235
6,1411
6,323
6,324
6,326
6,1826
6,327
6,328
6,331
6,332
6,333
6,335
6,336
6,337
6,339
6,659
6,340
6,2205
6,2236
6,1196
6,341
6,342
6,660
6,567
6,568
6,788
6,1154
6,1846
6,348
6,663
6,664
6,350
6,351
6,1163
6,990
6,569
6,1235
6,354
6,2238
6,356
6,357
6,666
6,667
6,359
6,2239
6,2240
6,366
6,2241
6,368
6,1412
6,865
6,866
6,151
6,789
6,152
6,485
6,46
6,601
6,571
6,369
6,1266
6,867
6,1650
6,1651
6,153
6,1236
6,370
6,154
6,1653
6,486
6,1654
6,669
6,1655
6,670
6,47
6,2707
6,2461
6,572
6,602
7,50
7,57
7,186
7,458
7,474
7,505
7,187
7,188
7,613
7,783
7,58
7,189
7,542
7,190
7,51
7,191
7,1189
7,35
7,61
7,544
7,192
7,506
7,62
7,193
7,1376
7,63
7,194
7,195
7,625
7,34
7,59
7,7
7,220
7,88
7,231
7,103
7,292
7,56
7,44
7,364
7,379
7,390
7,823
7,1542
7,1191
7,1152
7,1543
7,1544
7,8
7,545
7,973
7,36
7,1219
7,1220
7,1221
7,65
7,196
7,626
7,37
7,197
7,974
7,198
7,9
7,66
7,67
7,1223
7,1224
7,200
7,627
7,202
7,1225
7,205
7,206
7,813
7,833
7,68
7,1657
7,1991
7,628
7,546
7,69
7,208
7,70
7,547
7,209
7,1880
7,629
7,1261
7,1232
7,211
7,834
7,212
7,213
7,1658
7,975
7,214
7,215
7,2159
7,1398
7,976
7,73
7,75
7,216
7,76
7,2183
7,77
7,630
7,78
7,79
7,217
7,2228
7,218
7,80
7,219
7,507
7,1399
7,835
7,978
7,979
7,548
7,836
7,631
7,81
7,2280
7,508
7,38
7,82
7,83
7,509
7,84
7,221
7,85
7,222
7,549
7,224
7,2397
7,632
7,86
7,87
7,550
7,837
7,225
7,838
7,89
7,839
7,90
7,91
7,476
7,226
7,840
7,841
7,1226
7,228
7,981
7,92
7,2028
7,982
7,229
7,93
7,230
7,842
7,1233
7,634
7,95
7,232
7,96
7,233
7,983
7,234
7,2398
7,236
7,1659
7,984
7,97
7,238
7,98
7,635
7,239
7,636
7,10
7,1660
7,637
7,552
7,100
7,510
7,2648
7,2045
7,240
7,101
7,477
7,102
7,2281
7,2706
7,54
7,39
7,2721
7,105
7,985
7,1843
7,2726
7,106
7,107
7,242
7,1151
7,244
7,245
7,478
7,246
7,2783
7,553
7,460
7,109
7,554
7,1400
7,110
7,1262
7,247
7,111
7,1401
7,248
7,249
7,639
7,250
7,1402
7,251
7,252
7,40
7,112
7,2904
7,253
7,640
7,1328
7,2242
7,987
7,2195
7,1112
7,113
7,2229
7,116
7,600
7,1932
7,846
7,641
7,642
7,117
7,1403
7,255
7,256
7,847
7,848
7,643
7,257
7,511
7,258
7,2091
7,644
7,512
7,1263
7,849
7,55
7,989
7,1961
7,850
7,259
7,118
7,119
7,120
7,41
7,261
7,555
7,556
7,121
7,263
7,852
7,264
7,122
7,462
7,265
7,2092
7,2128
7,266
7,267
7,269
7,270
7,123
7,558
7,124
7,125
7,559
7,513
7,272
7,463
7,274
7,275
7,464
7,126
7,277
7,1949
7,127
7,645
7,853
7,646
7,278
7,128
7,129
7,1200
7,279
7,1113
7,1158
7,561
7,1815
7,1901
7,281
7,815
7,282
7,647
7,131
7,1404
7,465
7,3257
7,480
7,854
7,816
7,855
7,856
7,133
7,283
7,1661
7,1377
7,3268
7,648
7,466
7,1635
7,1875
7,3277
7,1662
7,786
7,284
7,134
7,1405
7,285
7,857
7,2088
7,1663
7,514
7,286
7,1998
7,1406
7,2649
7,481
7,43
7,649
7,650
7,135
7,1407
7,287
7,3317
7,2419
7,1844
7,288
7,2580
7,138
7,3331
7,467
7,289
7,651
7,562
7,1664
7,858
7,139
7,140
7,563
7,141
7,859
7,290
7,291
7,3348
7,1127
7,293
7,294
7,1141
7,1557
7,1234
7,1813
7,3371
7,142
7,564
7,143
7,295
7,1161
7,3380
7,1845
7,296
7,2484
7,144
7,1408
7,1409
7,860
7,3080
7,297
7,298
7,817
7,818
7,299
7,3137
7,1962
7,1195
7,652
7,2830
7,1332
7,300
7,615
7,2831
7,653
7,2053
7,2832
7,515
7,516
7,616
7,301
7,303
7,617
7,618
7,304
7,620
7,146
7,517
7,565
7,518
7,305
7,520
7,621
7,622
7,147
7,306
7,307
7,623
7,624
7,2509
7,308
7,2262
7,1132
7,309
7,1264
7,484
7,2677
7,1384
7,1333
7,148
7,1334
7,1211
7,861
7,310
7,654
7,1318
7,862
7,1546
7,1963
7,863
7,311
7,864
7,313
7,1547
7,1134
7,1964
7,1570
7,656
7,657
7,1385
7,315
7,2678
7,149
7,317
7,318
7,319
7,320
7,321
7,322
7,2235
7,468
7,1411
7,323
7,325
7,326
7,1826
7,1265
7,327
7,328
7,329
7,330
7,331
7,332
7,333
7,334
7,335
7,336
7,337
7,338
7,659
7,1335
7,340
7,2205
7,566
7,1162
7,2236
7,1196
7,341
7,342
7,567
7,568
7,661
7,788
7,1154
7,343
7,344
7,345
7,346
7,347
7,1846
7,662
7,348
7,349
7,663
7,664
7,350
7,351
7,1336
7,1163
7,819
7,990
7,569
7,352
7,353
7,1235
7,354
7,355
7,2238
7,356
7,359
7,360
7,361
7,362
7,2239
7,365
7,2240
7,366
7,2241
7,368
7,1412
7,150
7,151
7,1413
7,45
7,570
7,789
7,152
7,485
7,46
7,601
7,867
7,1650
7,1651
7,153
7,1236
7,370
7,154
7,1653
7,486
7,1337
7,1654
7,1114
7,1655
7,1656
7,2707
7,2461
7,572
7,602
7,1142
8,50
8,57
8,474
8,505
8,58
8,189
8,190
8,51
8,59
8,52
8,1150
8,191
8,60
8,61
8,544
8,832
8,192
8,506
8,62
8,193
8,1376
8,63
8,194
8,35
8,8
8,973
8,36
8,37
8,66
8,67
8,200
8,627
8,204
8,68
8,70
8,71
8,218
8,80
8,228
8,93
8,230
8,97
8,614
8,103
8,104
8,107
8,108
8,110
8,247
8,111
8,119
8,264
8,463
8,128
8,134
8,1330
8,137
8,1545
8,563
8,291
8,1127
8,142
8,143
8,295
8,296
8,145
8,1132
8,483
8,148
8,44
8,1546
8,1547
8,656
8,315
8,659
8,368
8,151
8,157
8,1548
8,877
8,388
8,700
8,398
8,1375
8,1145
8,1026
8,172
8,1035
8,1549
8,1550
8,1551
8,1552
8,932
8,1553
8,1554
8,1555
8,1556
8,545
8,1220
8,1222
8,626
8,1140
8,475
8,199
8,203
8,206
8,813
8,833
8,1657
8,1991
8,599
8,1814
8,2037
8,209
8,1880
8,629
8,1261
8,1232
8,211
8,212
8,213
8,1658
8,214
8,1398
8,73
8,216
8,76
8,2183
8,77
8,630
8,977
8,219
8,835
8,979
8,38
8,82
8,83
8,222
8,223
8,632
8,87
8,550
8,225
8,838
8,89
8,839
8,459
8,840
8,2028
8,229
8,633
8,551
8,842
8,95
8,232
8,96
8,234
8,236
8,844
8,1659
8,237
8,238
8,98
8,239
8,99
8,10
8,637
8,510
8,2648
8,2045
8,240
8,638
8,101
8,477
8,102
8,241
8,105
8,985
8,1843
8,106
8,1151
8,243
8,244
8,814
8,246
8,553
8,460
8,554
8,1401
8,248
8,249
8,639
8,1402
8,251
8,40
8,112
8,640
8,1328
8,2242
8,987
8,2229
8,114
8,254
8,846
8,117
8,255
8,988
8,256
8,847
8,257
8,511
8,258
8,644
8,1263
8,849
8,989
8,260
8,41
8,121
8,852
8,122
8,12
8,2092
8,2128
8,266
8,267
8,557
8,270
8,123
8,125
8,274
8,277
8,1949
8,127
8,646
8,278
8,13
8,129
8,130
8,1158
8,1815
8,281
8,2093
8,815
8,282
8,465
8,854
8,816
8,133
8,283
8,3268
8,1635
8,3277
8,1662
8,284
8,1405
8,285
8,2088
8,514
8,1406
8,287
8,1844
8,288
8,138
8,289
8,14
8,858
8,139
8,290
8,3360
8,292
8,2057
8,1141
8,1813
8,3371
8,1161
8,1845
8,1408
8,860
8,3080
8,297
8,298
8,1331
8,817
8,299
8,3137
8,1962
8,1195
8,1332
8,615
8,2053
8,515
8,516
8,617
8,618
8,146
8,517
8,565
8,518
8,519
8,621
8,622
8,306
8,521
8,624
8,308
8,484
8,1636
8,1384
8,1333
8,1211
8,1410
8,310
8,862
8,1963
8,311
8,312
8,313
8,1134
8,1964
8,1570
8,314
8,149
8,317
8,319
8,320
8,322
8,1411
8,323
8,1265
8,327
8,328
8,333
8,337
8,340
8,2236
8,341
8,660
8,2237
8,343
8,347
8,349
8,663
8,664
8,350
8,1336
8,819
8,990
8,569
8,352
8,665
8,666
8,358
8,667
8,359
8,365
8,2241
8,1412
8,150
8,46
8,1266
8,1651
8,370
8,154
8,1652
8,1655
8,670
8,602
9,458
9,189
9,190
9,59
9,1150
9,191
9,61
9,832
9,545
9,36
9,1220
9,65
9,197
9,34
9,784
9,52
9,544
9,62
9,194
9,195
9,37
9,205
9,68
9,69
9,629
9,216
9,838
9,229
9,231
9,100
9,638
9,102
9,104
9,107
9,258
9,262
9,42
9,274
9,645
9,466
9,481
9,43
9,287
9,296
9,308
9,861
9,314
9,364
9,379
9,493
9,390
9,398
9,399
9,1764
9,1811
9,1428
9,822
9,892
9,1812
9,1429
9,400
9,1430
9,998
9,1223
9,813
9,1657
9,599
9,547
9,1880
9,211
9,213
9,1658
9,214
9,215
9,73
9,630
9,78
9,219
9,507
9,835
9,38
9,222
9,632
9,840
9,92
9,633
9,551
9,842
9,95
9,233
9,2398
9,1659
9,97
9,637
9,510
9,240
9,614
9,477
9,2281
9,39
9,985
9,1843
9,245
9,553
9,554
9,110
9,1262
9,461
9,248
9,40
9,112
9,1328
9,986
9,2229
9,2735
9,988
9,257
9,511
9,2091
9,644
9,512
9,1263
9,849
9,1961
9,259
9,41
9,556
9,264
9,462
9,2128
9,270
9,271
9,273
9,277
9,127
9,646
9,13
9,128
9,1200
9,561
9,2093
9,815
9,131
9,465
9,648
9,1635
9,514
9,1998
9,288
9,467
9,14
9,139
9,140
9,291
9,3348
9,3360
9,292
9,2057
9,1141
9,1557
9,564
9,298
9,817
9,615
9,2832
9,515
9,516
9,517
9,565
9,520
9,307
9,521
9,1132
9,1211
9,654
9,863
9,313
9,1964
9,1570
9,656
9,2678
9,149
9,468
9,328
9,331
9,333
9,336
9,337
9,566
9,1162
9,2236
9,341
9,342
9,567
9,347
9,349
9,351
9,990
9,360
9,361
9,2241
9,368
9,370
9,1114
9,1655
10,783
10,52
10,1150
10,191
10,195
10,545
10,1222
10,67
10,1223
10,1991
10,79
10,38
10,87
10,2028
10,93
10,234
10,34
10,51
10,35
10,62
10,63
10,68
10,70
10,73
10,835
10,84
10,839
10,841
10,230
10,103
10,104
10,107
10,112
10,253
10,116
10,122
10,479
10,463
10,1545
10,291
10,142
10,483
10,500
10,1433
10,2631
10,510
10,240
10,477
